Sentence	IsHeaderFooter	Page	Line	X1	X2	Y	Padding	Font
Not applicable	false	11	54	226.8	292.9289	118.68	74.27113	RNZRPK+ArialMT
Page:	true	12	2	486.24	506.83365	762.84	0.0	RNZRPK+ArialMT
12/15	true	12	2	511.98206	542.87256	762.84	0.0	RNZRPK+ArialMT
BASF Safety data sheet according to Regulation (EC) No. 1907/2006 as amended from time to time.	true	12	3	72.342255	519.22754	749.643	0.0	RNZRPK+ArialMT
Date / Revised:	true	12	4	72.36	139.11421	738.0	0.0	RNZRPK+ArialMT
16.08.2019	true	12	4	143.88237	196.3321	738.0	0.0	RNZRPK+ArialMT
Version:	true	12	4	486.72586	519.4884	738.0	290.39374	RNZRPK+ArialMT
7.1	true	12	4	524.16876	542.89026	738.0	290.39374	RNZRPK+ArialMT
Date previous version:	true	12	5	72.359955	171.10248	726.5958	0.0	RNZRPK+ArialMT
14.08.2019	true	12	5	175.8045	227.5268	726.5958	0.0	RNZRPK+ArialMT
Previous version:	true	12	5	446.75635	519.99365	726.5958	219.22955	RNZRPK+ArialMT
7.0	true	12	5	524.571	542.8803	726.5958	219.22955	RNZRPK+ArialMT
Product:	true	12	6	72.350006	112.31949	715.0721	0.0	RNZRPK+ArialMT
Cavipor® T0	true	12	6	112.309525	174.2408	715.0721	-0.009963989	GUKDRG+Arial-BoldMT
(ID no. 860071/SDS_GEN_EU/EN)	true	12	7	383.98846	542.87036	703.54834	0.0	RNZRPK+ArialMT
Date of print 23.08.2019	true	12	8	432.84	542.88885	690.36	0.0	RNZRPK+ArialMT
UN proper shipping name:	false	12	15	95.88	215.40887	609.84	0.0	RNZRPK+ArialMT
Not applicable	false	12	15	226.8	292.9289	609.84	11.391129	RNZRPK+ArialMT
Transport hazard class(es):	false	12	16	95.88	220.32887	598.3199	0.0	RNZRPK+ArialMT
Not applicable	false	12	16	226.8	292.9289	598.3199	6.4711304	RNZRPK+ArialMT
Packing group:	false	12	17	95.88	165.36888	586.8	0.0	RNZRPK+ArialMT
Not applicable	false	12	17	226.8	292.9289	586.8	61.43112	RNZRPK+ArialMT
Environmental hazards:	false	12	18	95.88	203.76888	575.28	0.0	RNZRPK+ArialMT
Not applicable	false	12	18	226.8	292.9289	575.28	23.031128	RNZRPK+ArialMT
Special precautions for	false	12	19	95.88	200.38628	563.76	0.0	RNZRPK+ArialMT
None known	false	12	19	226.8	285.12888	563.76	26.413727	RNZRPK+ArialMT
user	false	12	20	95.88	118.08888	552.36	0.0	RNZRPK+ArialMT
RID	false	12	22	92.16	112.20949	529.3163	0.0	RNZRPK+ArialMT
Not classified as a dangerous good under transport regulations	false	12	23	226.8	508.0889	511.8	128.15112	RNZRPK+ArialMT
UN number:	false	12	24	95.88	152.52887	500.28	0.0	RNZRPK+ArialMT
Not applicable	false	12	24	226.8	292.9289	500.28	74.27113	RNZRPK+ArialMT
UN proper shipping name:	false	12	25	95.88	215.40887	488.88	0.0	RNZRPK+ArialMT
Not applicable	false	12	25	226.8	292.9289	488.88	11.391129	RNZRPK+ArialMT
Transport hazard class(es):	false	12	26	95.88	220.32887	477.36	0.0	RNZRPK+ArialMT
Not applicable	false	12	26	226.8	292.9289	477.36	6.4711304	RNZRPK+ArialMT
Packing group:	false	12	27	95.88	165.36888	465.84	0.0	RNZRPK+ArialMT
Not applicable	false	12	27	226.8	292.9289	465.84	61.43112	RNZRPK+ArialMT
Environmental hazards:	false	12	28	95.88	203.76888	454.32	0.0	RNZRPK+ArialMT
Not applicable	false	12	28	226.8	292.9289	454.32	23.031128	RNZRPK+ArialMT
Special precautions for	false	12	29	95.88	200.38628	442.8	0.0	RNZRPK+ArialMT
None known	false	12	29	226.8	285.12888	442.8	26.413727	RNZRPK+ArialMT
user	false	12	30	95.88	118.08888	431.28	0.0	RNZRPK+ArialMT
Inland waterway transport	false	12	33	92.16	218.88887	396.83258	0.0	GUKDRG+Arial-BoldMT
ADN	false	12	34	92.16	116.04408	385.32	0.0	RNZRPK+ArialMT
Not classified as a dangerous good under transport regulations	false	12	35	226.8	508.0889	367.8	128.15112	RNZRPK+ArialMT
UN number:	false	12	36	95.88	152.52887	356.28	0.0	RNZRPK+ArialMT
Not applicable	false	12	36	226.8	292.9289	356.28	74.27113	RNZRPK+ArialMT
UN proper shipping name:	false	12	37	95.88	215.40887	344.88	0.0	RNZRPK+ArialMT
Not applicable	false	12	37	226.8	292.9289	344.88	11.391129	RNZRPK+ArialMT
Transport hazard class(es):	false	12	38	95.88	220.32887	333.36	0.0	RNZRPK+ArialMT
Not applicable	false	12	38	226.8	292.9289	333.36	6.4711304	RNZRPK+ArialMT
Packing group:	false	12	39	95.88	165.36888	321.84	0.0	RNZRPK+ArialMT
Not applicable	false	12	39	226.8	292.9289	321.84	61.43112	RNZRPK+ArialMT
Environmental hazards:	false	12	40	95.88	203.76888	310.32	0.0	RNZRPK+ArialMT
Not applicable	false	12	40	226.8	292.9289	310.32	23.031128	RNZRPK+ArialMT
Special precautions for	false	12	41	95.88	200.38628	298.8	0.0	RNZRPK+ArialMT
None known	false	12	41	226.8	285.12888	298.8	26.413727	RNZRPK+ArialMT
user:	false	12	42	95.88	120.848885	287.4	0.0	RNZRPK+ArialMT
Transport in inland waterway vessel	false	12	45	92.16	253.80887	252.83258	0.0	RNZRPK+ArialMT
Not evaluated	false	12	46	92.16	156.61116	241.32	0.0	RNZRPK+ArialMT
Sea transport	false	12	49	92.16	159.37007	200.88	0.0	GUKDRG+Arial-BoldMT
IMDG	false	12	51	92.16	121.0938	171.84036	0.0	RNZRPK+ArialMT
Not classified as a dangerous good under transport regulations	false	12	52	226.8	508.0889	154.32	128.15112	RNZRPK+ArialMT
UN number:	false	12	53	95.88	152.52887	142.8	0.0	RNZRPK+ArialMT
Not applicable	false	12	53	226.8	292.9289	142.8	74.27113	RNZRPK+ArialMT
UN proper shipping name:	false	12	54	95.88	215.40887	131.4	0.0	RNZRPK+ArialMT
Not applicable	false	12	54	226.8	292.9289	131.4	11.391129	RNZRPK+ArialMT
Transport hazard class(es):	false	12	55	95.88	220.32887	119.88	0.0	RNZRPK+ArialMT
Not applicable	false	12	55	226.8	292.9289	119.88	6.4711304	RNZRPK+ArialMT
Page:	true	13	2	486.24	506.83365	762.84	0.0	RNZRPK+ArialMT
13/15	true	13	2	511.98206	542.87256	762.84	0.0	RNZRPK+ArialMT
BASF Safety data sheet according to Regulation (EC) No. 1907/2006 as amended from time to time.	true	13	3	72.342255	519.22754	749.643	0.0	RNZRPK+ArialMT
Date / Revised:	true	13	4	72.36	139.11421	738.0	0.0	RNZRPK+ArialMT
16.08.2019	true	13	4	143.88237	196.3321	738.0	0.0	RNZRPK+ArialMT
Version:	true	13	4	486.72586	519.4884	738.0	290.39374	RNZRPK+ArialMT
7.1	true	13	4	524.16876	542.89026	738.0	290.39374	RNZRPK+ArialMT
Date previous version:	true	13	5	72.359955	171.10248	726.5958	0.0	RNZRPK+ArialMT
14.08.2019	true	13	5	175.8045	227.5268	726.5958	0.0	RNZRPK+ArialMT
Previous version:	true	13	5	446.75635	519.99365	726.5958	219.22955	RNZRPK+ArialMT
7.0	true	13	5	524.571	542.8803	726.5958	219.22955	RNZRPK+ArialMT
Product:	true	13	6	72.350006	112.31949	715.0721	0.0	RNZRPK+ArialMT
Cavipor® T0	true	13	6	112.309525	174.2408	715.0721	-0.009963989	GUKDRG+Arial-BoldMT
(ID no. 860071/SDS_GEN_EU/EN)	true	13	7	383.98846	542.87036	703.54834	0.0	RNZRPK+ArialMT
Date of print 23.08.2019	true	13	8	432.84	542.88885	690.36	0.0	RNZRPK+ArialMT
Packing group:	false	13	15	95.88	165.36888	609.84	0.0	RNZRPK+ArialMT
Not applicable	false	13	15	226.8	292.9289	609.84	61.43112	RNZRPK+ArialMT
Environmental hazards:	false	13	16	95.88	203.76888	598.3199	0.0	RNZRPK+ArialMT
Not applicable	false	13	16	226.8	292.9289	598.3199	23.031128	RNZRPK+ArialMT
Special precautions for	false	13	17	95.88	200.39589	586.8	0.0	RNZRPK+ArialMT
None known	false	13	17	226.8	285.12888	586.8	26.404114	RNZRPK+ArialMT
user	false	13	18	95.88	118.08888	575.28	0.0	RNZRPK+ArialMT
Air transport	false	13	21	92.16	155.52553	534.84	0.0	GUKDRG+Arial-BoldMT
IATA/ICAO	false	13	23	92.16	144.37032	505.80023	0.0	RNZRPK+ArialMT
Not classified as a dangerous good under transport regulations	false	13	24	226.8	508.0889	488.28	128.15112	RNZRPK+ArialMT
UN number:	false	13	25	95.88	152.52887	476.88	0.0	RNZRPK+ArialMT
Not applicable	false	13	25	226.8	292.9289	476.88	74.27113	RNZRPK+ArialMT
UN proper shipping name:	false	13	26	95.88	215.40887	465.36	0.0	RNZRPK+ArialMT
Not applicable	false	13	26	226.8	292.9289	465.36	11.391129	RNZRPK+ArialMT
Transport hazard class(es):	false	13	27	95.88	220.32887	453.84	0.0	RNZRPK+ArialMT
Not applicable	false	13	27	226.8	292.9289	453.84	6.4711304	RNZRPK+ArialMT
Packing group:	false	13	28	95.88	165.36888	442.32	0.0	RNZRPK+ArialMT
Not applicable	false	13	28	226.8	292.9289	442.32	61.43112	RNZRPK+ArialMT
Environmental hazards:	false	13	29	95.88	203.76888	430.8	0.0	RNZRPK+ArialMT
Not applicable	false	13	29	226.8	292.9289	430.8	23.031128	RNZRPK+ArialMT
Special precautions for	false	13	30	95.88	200.38628	419.28	0.0	RNZRPK+ArialMT
None known	false	13	30	226.8	285.12888	419.28	26.413727	RNZRPK+ArialMT
user	false	13	31	95.88	118.08888	407.88	0.0	RNZRPK+ArialMT
14.1. UN number	false	13	34	92.16	181.9925	372.36	0.0	GUKDRG+Arial-BoldMT
See corresponding entries for “UN number” for the respective regulations in the tables above.	false	13	35	92.16	507.3725	360.72	0.0	RNZRPK+ArialMT
14.2. UN proper shipping name	false	13	37	92.16	257.23007	336.72	0.0	GUKDRG+Arial-BoldMT
See corresponding entries for “UN proper shipping name” for the respective regulations in the tables	false	13	38	92.16	537.1829	325.08	0.0	RNZRPK+ArialMT
above.	false	13	39	92.16	124.928406	313.55627	0.0	RNZRPK+ArialMT
14.3. Transport hazard class(es)	false	13	41	92.16	262.7501	289.56	0.0	GUKDRG+Arial-BoldMT
See corresponding entries for “Transport hazard class(es)” for the respective regulations in the	false	13	42	92.16	512.68933	277.92	0.0	RNZRPK+ArialMT
tables above.	false	13	43	92.16	154.44984	266.3963	0.0	RNZRPK+ArialMT
14.4. Packing group	false	13	45	92.16	199.14865	242.4	0.0	GUKDRG+Arial-BoldMT
See corresponding entries for “Packing group” for the respective regulations in the tables above.	false	13	46	92.16	520.2109	230.76	0.0	RNZRPK+ArialMT
14.5. Environmental hazards	false	13	48	92.16	243.7944	206.76	0.0	GUKDRG+Arial-BoldMT
See corresponding entries for “Environmental hazards” for the respective regulations in the tables	false	13	49	92.16	525.5298	195.12	0.0	RNZRPK+ArialMT
above.	false	13	50	92.16	124.928406	183.59628	0.0	RNZRPK+ArialMT
14.6. Special precautions for user	false	13	52	92.16	270.6768	159.6	0.0	GUKDRG+Arial-BoldMT
See corresponding entries for “Special precautions for user” for the respective regulations in the	false	13	53	92.16	517.7161	147.96	0.0	RNZRPK+ArialMT
tables above.	false	13	54	92.16	154.44984	136.43628	0.0	RNZRPK+ArialMT
Page:	true	14	2	486.24	506.83365	762.84	0.0	RNZRPK+ArialMT
14/15	true	14	2	511.98206	542.87256	762.84	0.0	RNZRPK+ArialMT
BASF Safety data sheet according to Regulation (EC) No. 1907/2006 as amended from time to time.	true	14	3	72.342255	519.22754	749.643	0.0	RNZRPK+ArialMT
Date / Revised:	true	14	4	72.36	139.11421	738.0	0.0	RNZRPK+ArialMT
16.08.2019	true	14	4	143.88237	196.3321	738.0	0.0	RNZRPK+ArialMT
Version:	true	14	4	486.72586	519.4884	738.0	290.39374	RNZRPK+ArialMT
7.1	true	14	4	524.16876	542.89026	738.0	290.39374	RNZRPK+ArialMT
Date previous version:	true	14	5	72.359955	171.10248	726.5958	0.0	RNZRPK+ArialMT
14.08.2019	true	14	5	175.8045	227.5268	726.5958	0.0	RNZRPK+ArialMT
Previous version:	true	14	5	446.75635	519.99365	726.5958	219.22955	RNZRPK+ArialMT
7.0	true	14	5	524.571	542.8803	726.5958	219.22955	RNZRPK+ArialMT
Product:	true	14	6	72.350006	112.31949	715.0721	0.0	RNZRPK+ArialMT
Cavipor® T0	true	14	6	112.309525	174.2408	715.0721	-0.009963989	GUKDRG+Arial-BoldMT
(ID no. 860071/SDS_GEN_EU/EN)	true	14	7	383.98846	542.87036	703.54834	0.0	RNZRPK+ArialMT
Date of print 23.08.2019	true	14	8	432.84	542.88885	690.36	0.0	RNZRPK+ArialMT
14.7. Transport in bulk according to Annex II of MARPOL and the IBC Code	false	14	15	92.16	486.47778	608.88	0.0	GUKDRG+Arial-BoldMT
Regulation:	false	14	16	95.88	149.28888	591.12	0.0	RNZRPK+ArialMT
Not evaluated	false	14	16	226.8	291.2489	591.12	77.51112	RNZRPK+ArialMT
Shipment approved:	false	14	17	95.88	188.16887	579.72	0.0	RNZRPK+ArialMT
Not evaluated	false	14	17	226.8	291.2489	579.72	38.631134	RNZRPK+ArialMT
Pollution name:	false	14	18	95.88	167.52887	568.2	0.0	RNZRPK+ArialMT
Not evaluated	false	14	18	226.8	291.2489	568.2	59.271133	RNZRPK+ArialMT
Pollution category:	false	14	19	95.88	180.96887	556.68	0.0	RNZRPK+ArialMT
Not evaluated	false	14	19	226.8	291.2489	556.68	45.83113	RNZRPK+ArialMT
Ship Type:	false	14	20	95.88	146.40887	545.16	0.0	RNZRPK+ArialMT
Not evaluated	false	14	20	226.8	291.2489	545.16	80.39113	RNZRPK+ArialMT
SECTION 15:	false	14	22	70.92	133.45413	512.52	0.0	GUKDRG+Arial-BoldMT
Regulatory Information	false	14	22	139.70755	283.53607	512.52	0.0	GUKDRG+Arial-BoldMT
15.1. Safety, health and environmental regulations/legislation specific for the	false	14	23	92.16	496.4071	493.68	0.0	GUKDRG+Arial-BoldMT
substance or mixture	false	14	24	92.16	206.46817	480.9619	0.0	GUKDRG+Arial-BoldMT
Prohibitions, Restrictions and Authorizations	false	14	26	92.16	290.6489	457.7963	0.0	RNZRPK+ArialMT
Annex XVII of Regulation (EC) No 1907/2006:	false	14	28	92.16	290.37512	434.8758	0.0	RNZRPK+ArialMT
Number on List: 3	false	14	28	295.09454	380.04385	434.8758	0.0	RNZRPK+ArialMT
If other regulatory information applies that is not already provided elsewhere in this safety data	false	14	30	92.150024	511.71207	411.82837	0.0	RNZRPK+ArialMT
sheet, then it is described in this subsection.	false	14	31	92.150024	290.64288	400.30466	0.0	RNZRPK+ArialMT
15.2. Chemical Safety Assessment	false	14	33	92.16	275.5896	376.32	0.0	GUKDRG+Arial-BoldMT
Advice on product handling can be found in sections 7 and 8 of this safety data sheet.	false	14	35	92.16	473.5284	353.15628	0.0	RNZRPK+ArialMT
SECTION 16:	false	14	37	70.92	133.68457	320.52	0.0	GUKDRG+Arial-BoldMT
Other Information	false	14	37	139.96103	252.93724	320.52	0.0	GUKDRG+Arial-BoldMT
Full text of the classifications, including the hazard classes and the hazard statements, if mentioned	false	14	39	92.16	534.40515	291.12	0.0	RNZRPK+ArialMT
in section 2 or 3:	false	14	40	92.16	168.24887	279.6	0.0	RNZRPK+ArialMT
Eye Dam./Irrit.	false	14	41	92.16	158.88887	268.2	0.0	RNZRPK+ArialMT
Serious eye damage/eye irritation	false	14	41	205.56	357.2489	268.2	46.671127	RNZRPK+ArialMT
Skin Corr./Irrit.	false	14	42	92.16	159.36888	256.68	0.0	RNZRPK+ArialMT
Skin corrosion/irritation	false	14	42	205.56	310.0889	256.68	46.191116	RNZRPK+ArialMT
Eye Irrit.	false	14	43	92.16	132.12888	245.16	0.0	RNZRPK+ArialMT
Serious eye irritation	false	14	43	205.56	299.5289	245.16	73.43112	RNZRPK+ArialMT
Eye Dam.	false	14	44	92.16	138.84888	233.64	0.0	RNZRPK+ArialMT
Serious eye damage	false	14	44	205.56	300.00888	233.64	66.71112	RNZRPK+ArialMT
H319	false	14	45	92.16	118.80888	222.12	0.0	RNZRPK+ArialMT
Causes serious eye irritation.	false	14	45	205.56	337.3289	222.12	86.751114	RNZRPK+ArialMT
H318	false	14	46	92.16	118.80888	210.6	0.0	RNZRPK+ArialMT
Causes serious eye damage.	false	14	46	205.56	337.9289	210.6	86.751114	RNZRPK+ArialMT
H315	false	14	47	92.16	118.80888	199.2	0.0	RNZRPK+ArialMT
Causes skin irritation.	false	14	47	205.56	303.9689	199.2	86.751114	RNZRPK+ArialMT
H314	false	14	48	92.16	118.80888	187.68	0.0	RNZRPK+ArialMT
Causes severe skin burns and eye damage.	false	14	48	205.56	403.44888	187.68	86.751114	RNZRPK+ArialMT
Abbreviations	false	14	50	70.92	134.28888	164.63629	0.0	RNZRPK+ArialMT
ADR = The Regulation concerning the International Carriage of Dangerous Goods by Road.  ADN = The	false	14	51	70.92	535.57184	153.12	0.0	GUKDRG+Arial-BoldMT
Regulation concerning the International Carriage of Dangerous Goods by inland waterways.  ATE =	false	14	52	70.92993	513.7316	141.59628	0.0	RNZRPK+ArialMT
Acute Toxicity Estimates.  CAO = Cargo Aircraft Only.  CAS = Chemical Abstract Service.  CLP = Label	false	14	53	70.92993	531.8458	130.19208	0.0	RNZRPK+ArialMT
Classification, Labelling and Packaging Regulation.  DIN = German national organization for	false	14	54	70.91995	480.21133	118.66836	0.0	RNZRPK+ArialMT
Page:	true	15	2	486.24	506.83365	762.84	0.0	RNZRPK+ArialMT
15/15	true	15	2	511.98206	542.87256	762.84	0.0	RNZRPK+ArialMT
BASF Safety data sheet according to Regulation (EC) No. 1907/2006 as amended from time to time.	true	15	3	72.342255	519.22754	749.643	0.0	RNZRPK+ArialMT
Date / Revised:	true	15	4	72.36	139.11421	738.0	0.0	RNZRPK+ArialMT
16.08.2019	true	15	4	143.88237	196.3321	738.0	0.0	RNZRPK+ArialMT
Version:	true	15	4	486.72586	519.4884	738.0	290.39374	RNZRPK+ArialMT
7.1	true	15	4	524.16876	542.89026	738.0	290.39374	RNZRPK+ArialMT
Date previous version:	true	15	5	72.359955	171.10248	726.5958	0.0	RNZRPK+ArialMT
14.08.2019	true	15	5	175.8045	227.5268	726.5958	0.0	RNZRPK+ArialMT
Previous version:	true	15	5	446.75635	519.99365	726.5958	219.22955	RNZRPK+ArialMT
7.0	true	15	5	524.571	542.8803	726.5958	219.22955	RNZRPK+ArialMT
Product:	true	15	6	72.350006	112.31949	715.0721	0.0	RNZRPK+ArialMT
Cavipor® T0	true	15	6	112.309525	174.2408	715.0721	-0.009963989	GUKDRG+Arial-BoldMT
(ID no. 860071/SDS_GEN_EU/EN)	true	15	7	383.98846	542.87036	703.54834	0.0	RNZRPK+ArialMT
Date of print 23.08.2019	true	15	8	432.84	542.88885	690.36	0.0	RNZRPK+ArialMT
standardization.  DNEL = Derived No Effect Level.  EC50 = Effective concentration median for 50% of the	false	15	15	70.92	539.9594	609.84	0.0	RNZRPK+ArialMT
population.  EC = European Community.  EN = European Norm.  IARC = International Agency for	false	15	16	70.910034	504.22992	598.3163	0.0	RNZRPK+ArialMT
Research on Cancer.  IATA = International Air Transport Association.  IBC-Code = Intermediate Bulk	false	15	17	70.92001	521.14594	586.79254	0.0	RNZRPK+ArialMT
Container code.  IMDG = International Maritime Dangerous Goods Code.  ISO = International	false	15	18	70.910065	486.12256	575.2688	0.0	RNZRPK+ArialMT
Organization for Standardization.  STE = Short time exposure.  LC50 = Lethal concentration median for	false	15	19	70.910065	530.13385	563.74506	0.0	RNZRPK+ArialMT
50% of the population.  LD50 = Lethal dose median for 50% of the population.  MAK = Maximum	false	15	20	70.910065	501.949	552.3409	0.0	RNZRPK+ArialMT
acceptable concentration.  MARPOL = The International Convention for the Prevention of Pollution from	false	15	21	70.910095	533.24744	540.81714	0.0	RNZRPK+ArialMT
Ships.  NEN = Dutch Norm.  NOEC = No Observed Effect Concentration.  OEL = Occupational Exposure	false	15	22	70.910095	537.45544	529.2934	0.0	RNZRPK+ArialMT
Limit.  OECD = Organization for Economic Cooperation and Development.  PBT = Persistent,	false	15	23	70.910095	486.58777	517.76965	0.0	RNZRPK+ArialMT
Bioaccumulative and Toxic.  PNEC = Predicted No Effect Level.  ppm = parts per million.  RID = The	false	15	24	70.910126	518.5105	506.24594	0.0	RNZRPK+ArialMT
Regulation concerning the International Carriage of Dangerous Goods by Rail.  TWA = Time weight	false	15	25	70.910126	513.58234	494.84174	0.0	RNZRPK+ArialMT
average.  UN-number = UN number at transport.  vPvB = very Persistent and very Bioaccumulative.	false	15	26	70.90018	518.9906	483.31802	0.0	RNZRPK+ArialMT
The data contained in this safety data sheet are based on our current knowledge and experience and	false	15	28	70.90021	520.45404	460.2706	0.0	RNZRPK+ArialMT
describe the product only with regard to safety requirements. This safety data sheet is neither a	false	15	29	70.90021	494.3039	448.7469	0.0	RNZRPK+ArialMT
Certificate of Analysis (CoA) nor technical data sheet and shall not be mistaken for a specification	false	15	30	70.90021	504.1454	437.22318	0.0	RNZRPK+ArialMT
agreement. Identified uses in this safety data sheet do neither represent an agreement on the	false	15	31	70.90021	486.48746	425.81897	0.0	RNZRPK+ArialMT
corresponding contractual quality of the substance/mixture nor a contractually designated use. It is the	false	15	32	70.90021	524.9011	414.29526	0.0	RNZRPK+ArialMT
responsibility of the recipient of the product to ensure any proprietary rights and existing laws and	false	15	33	70.90021	503.1853	402.77155	0.0	RNZRPK+ArialMT
legislation are observed.	false	15	34	70.90021	182.03389	391.24783	0.0	RNZRPK+ArialMT
Vertical lines in the left hand margin indicate an amendment from the previous version.	false	15	36	70.92	456.73056	366.6	0.0	RNZRPK+ArialMT
_HORIZONTAL_LINE	false	1	1	69.48	540.12	641.76	0.0	
_HORIZONTAL_LINE	false	1	1	69.48	540.12	582.48	0.0	
_HORIZONTAL_LINE	false	1	1	72.24192	93.61029	791.46014	0.0	
_HORIZONTAL_LINE	false	1	1	93.61029	72.24192	812.62775	0.0	
_HORIZONTAL_LINE	false	1	1	87.08399	78.76822	797.9251	0.0	
_HORIZONTAL_LINE	false	1	1	78.76822	87.08399	806.0585	0.0	
_HORIZONTAL_LINE	false	1	1	108.45236	100.24186	797.9241	0.0	
_HORIZONTAL_LINE	false	1	1	100.24186	108.45236	806.05743	0.0	
_HORIZONTAL_LINE	false	1	1	86.24188	86.97873	773.10535	0.0	
_HORIZONTAL_LINE	false	1	1	86.97873	87.50504	773.10535	0.0	
_HORIZONTAL_LINE	false	1	1	89.82082	88.768196	775.2951	0.0	
_HORIZONTAL_LINE	false	1	1	84.87347	89.92609	776.2335	0.0	
_HORIZONTAL_LINE	false	1	1	86.452415	86.87347	779.0488	0.0	
_HORIZONTAL_LINE	false	1	1	86.87347	87.29452	779.0488	0.0	
_HORIZONTAL_LINE	false	1	1	88.87347	84.873474	777.0676	0.0	
_HORIZONTAL_LINE	false	1	1	97.29449	97.8208	779.04846	0.0	
_HORIZONTAL_LINE	false	1	1	99.505005	100.6629	777.6929	0.0	
_HORIZONTAL_LINE	false	1	1	96.9787	97.71554	773.10486	0.0	
_HORIZONTAL_LINE	false	1	1	97.71554	98.347115	773.10486	0.0	
_HORIZONTAL_LINE	false	1	1	100.6629	99.61027	775.6074	0.0	
_HORIZONTAL_LINE	false	1	1	102.97868	102.03132	779.778	0.0	
_HORIZONTAL_LINE	false	1	1	102.03132	103.08395	773.20874	0.0	
_HORIZONTAL_LINE	false	1	1	104.87341	105.50499	778.83954	0.0	
_HORIZONTAL_LINE	false	1	1	105.50499	105.39973	779.9866	0.0	
_HORIZONTAL_LINE	false	1	1	108.03129	108.768135	773.1041	0.0	
_HORIZONTAL_LINE	false	1	1	108.768135	109.29445	773.1041	0.0	
_HORIZONTAL_LINE	false	1	1	111.61023	110.5576	775.2939	0.0	
_HORIZONTAL_LINE	false	1	1	106.66287	111.71549	776.2323	0.0	
_HORIZONTAL_LINE	false	1	1	108.24181	108.662865	779.0476	0.0	
_HORIZONTAL_LINE	false	1	1	108.662865	109.083916	779.0476	0.0	
_HORIZONTAL_LINE	false	1	1	110.662865	106.66287	777.0664	0.0	
_HORIZONTAL_LINE	false	1	1	113.08391	114.136536	777.79596	0.0	
_HORIZONTAL_LINE	false	1	1	115.82075	116.34706	779.04724	0.0	
_HORIZONTAL_LINE	false	1	1	114.97864	115.715485	773.10364	0.0	
_HORIZONTAL_LINE	false	1	1	117.926	118.34705	773.10364	0.0	
_HORIZONTAL_LINE	false	1	1	118.34705	118.768105	773.10364	0.0	
_HORIZONTAL_LINE	false	1	1	115.82074	115.294426	773.93774	0.0	
_HORIZONTAL_LINE	false	1	1	117.29442	117.39968	776.64886	0.0	
_HORIZONTAL_LINE	false	1	1	126.24176	126.97861	773.10315	0.0	
_HORIZONTAL_LINE	false	1	1	126.97861	127.50492	773.10315	0.0	
_HORIZONTAL_LINE	false	1	1	129.82071	128.76807	775.2929	0.0	
_HORIZONTAL_LINE	false	1	1	124.873344	129.92596	776.2313	0.0	
_HORIZONTAL_LINE	false	1	1	126.452286	126.87334	779.04663	0.0	
_HORIZONTAL_LINE	false	1	1	126.87334	127.189125	779.04663	0.0	
_HORIZONTAL_LINE	false	1	1	128.76807	124.873344	777.0654	0.0	
_HORIZONTAL_LINE	false	1	1	137.29437	137.8207	779.04626	0.0	
_HORIZONTAL_LINE	false	1	1	139.5049	140.55753	777.6907	0.0	
_HORIZONTAL_LINE	false	1	1	136.97858	137.71542	773.10266	0.0	
_HORIZONTAL_LINE	false	1	1	137.71542	138.24174	773.10266	0.0	
_HORIZONTAL_LINE	false	1	1	140.55753	139.5049	775.6052	0.0	
_HORIZONTAL_LINE	false	1	1	143.08382	142.97856	778.83734	0.0	
_HORIZONTAL_LINE	false	1	1	142.97856	142.03119	782.3827	0.0	
_HORIZONTAL_LINE	false	1	1	142.03119	142.97856	773.2066	0.0	
_HORIZONTAL_LINE	false	1	1	144.5575	145.08382	779.0459	0.0	
_HORIZONTAL_LINE	false	1	1	146.45222	147.50487	773.2066	0.0	
_HORIZONTAL_LINE	false	1	1	151.29433	152.03116	773.1019	0.0	
_HORIZONTAL_LINE	false	1	1	152.03116	152.66273	773.1019	0.0	
_HORIZONTAL_LINE	false	1	1	154.87326	153.92589	775.2917	0.0	
_HORIZONTAL_LINE	false	1	1	150.03117	154.97853	776.2301	0.0	
_HORIZONTAL_LINE	false	1	1	151.50485	151.9259	779.0454	0.0	
_HORIZONTAL_LINE	false	1	1	151.9259	152.34695	779.0454	0.0	
_HORIZONTAL_LINE	false	1	1	153.9259	150.03117	777.0642	0.0	
_HORIZONTAL_LINE	false	1	1	157.39957	157.2943	778.8365	0.0	
_HORIZONTAL_LINE	false	1	1	157.2943	156.34694	779.77496	0.0	
_HORIZONTAL_LINE	false	1	1	156.34694	157.39957	773.20575	0.0	
_HORIZONTAL_LINE	false	1	1	158.76797	159.18903	779.04504	0.0	
_HORIZONTAL_LINE	false	1	1	159.18903	159.61009	779.04504	0.0	
_HORIZONTAL_LINE	false	1	1	160.55745	161.50482	773.20575	0.0	
_HORIZONTAL_LINE	false	1	1	162.9785	163.39955	779.04504	0.0	
_HORIZONTAL_LINE	false	1	1	163.39955	163.71533	779.04504	0.0	
_HORIZONTAL_LINE	false	1	1	164.6627	165.71533	773.20575	0.0	
_HORIZONTAL_LINE	false	1	1	168.55743	167.5048	781.026	0.0	
_HORIZONTAL_LINE	false	1	1	167.5048	168.55743	782.38153	0.0	
_HORIZONTAL_LINE	false	1	1	168.55743	167.5048	779.7747	0.0	
_HORIZONTAL_LINE	false	1	1	167.5048	168.55743	773.20544	0.0	
_HORIZONTAL_LINE	false	1	1	172.24164	172.76794	779.04443	0.0	
