Sentence	IsHeaderFooter	Page	Line	X1	X2	Y	Padding	Font
Revised on / Version:	true	10	3	34.74	118.34311	671.90027	0.0	ArialMT
14.08.2014  / 0002	true	10	3	122.52326	201.94621	671.90027	0.0	ArialMT
Replaces revision of / Version:	true	10	4	34.74	156.50876	661.58026	0.0	ArialMT
16.12.2013  / 0001	true	10	4	160.56772	237.68794	661.58026	0.0	ArialMT
Valid from:	true	10	5	34.74	77.88933	651.2002	0.0	ArialMT
14.08.2014	true	10	5	82.20426	129.66852	651.2002	0.0	ArialMT
PDF print date:	true	10	6	34.74	92.5768	640.8802	0.0	ArialMT
22.08.2014	true	10	6	96.708	142.15118	640.8802	0.0	ArialMT
Gandalf	true	10	7	34.74	65.96778	630.5001	0.0	ArialMT
Additional information on hand protection - No tests have been performed.	false	10	8	34.74	328.07303	609.8003	0.0	ArialMT
In the case of mixtures, the selection has been made according to the knowledge available and the information about the contents.	false	10	9	34.74	550.5293	599.4803	0.0	ArialMT
Selection of materials derived from glove manufacturer's indications.	false	10	10	34.74002	304.79086	589.1603	0.0	ArialMT
Final selection of glove material must be made taking the breakthrough times, permeation rates and degradation into account.	false	10	11	34.74002	531.8461	578.7802	0.0	ArialMT
Selection of a suitable glove depends not only on the material but also on other quality characteristics and varies from manufacturer	false	10	12	34.74002	556.9547	568.4602	0.0	ArialMT
to manufacturer.	false	10	13	34.74005	99.896385	558.08014	0.0	ArialMT
In the case of mixtures, the resistance of glove materials cannot be predicted and must therefore be tested before use.	false	10	14	34.74005	503.25912	547.76013	0.0	ArialMT
The exact breakthrough time of the glove material can be requested from the protective glove manufacturer and must be observed.	false	10	15	34.74005	552.46704	537.38007	0.0	ArialMT
8.2.3 Environmental exposure controls	false	10	16	34.74	241.56378	516.7404	0.0	Arial-BoldMT
No information available at present.	false	10	17	34.74	175.338	505.8803	0.0	ArialMT
SECTION 9:	false	10	18	167.94	222.29408	485.2403	0.0	Arial-BoldMT
Physical and chemical properties	false	10	18	228.33342	427.6317	485.2403	0.0	Arial-BoldMT
9.1 Information on basic physical and chemical properties	false	10	19	34.74	344.5872	457.1603	0.0	Arial-BoldMT
Physical state:	false	10	20	34.74	92.31357	446.3003	0.0	ArialMT
Liquid	false	10	20	302.70453	326.54028	446.3003	210.39096	ArialMT
Colour:	false	10	21	34.74	63.53126	435.9202	0.0	ArialMT
Light yellow	false	10	21	302.72156	349.2448	435.9202	239.19029	ArialMT
Odour:	false	10	22	34.74	62.068455	425.60022	0.0	ArialMT
Slightly	false	10	22	302.69916	331.5245	425.60022	240.6307	ArialMT
Odour threshold:	false	10	23	34.74	101.31797	415.22012	0.0	ArialMT
Not determined	false	10	23	302.70905	363.86288	415.22012	201.39108	ArialMT
pH-value:	false	10	24	34.74	72.962944	404.90015	0.0	ArialMT
5,02 (1 %, CIPAC MT 75.3)	false	10	24	302.7341	411.85715	404.90015	229.77115	ArialMT
Melting point/freezing point:	false	10	25	34.74	144.03232	394.52005	0.0	ArialMT
Not determined	false	10	25	302.7036	363.84335	394.52005	158.6713	ArialMT
Initial boiling point and boiling range:	false	10	26	34.74	179.16747	384.20007	0.0	ArialMT
Not determined	false	10	26	302.73853	363.8432	384.20007	123.57106	ArialMT
Flash point:	false	10	27	34.74	81.03211	373.8801	0.0	ArialMT
60 °C (CIPAC MT 12.2  (Tag, closed cup))	false	10	27	302.82275	470.6936	373.8801	221.79065	ArialMT
Evaporation rate:	false	10	28	34.73999	102.82106	363.5	0.0	ArialMT
Not determined	false	10	28	302.7117	363.84784	363.5	199.89064	ArialMT
Flammability (solid, gas):	false	10	29	34.73999	133.59196	353.18002	0.0	ArialMT
Not determined	false	10	29	302.7627	363.9238	353.18002	169.17073	ArialMT
Lower explosive limit:	false	10	30	34.73999	119.435074	342.79993	0.0	ArialMT
Not determined	false	10	30	302.70538	363.8315	342.79993	183.27031	ArialMT
Upper explosive limit:	false	10	31	34.73999	119.61513	332.47995	0.0	ArialMT
Not determined	false	10	31	302.7054	363.83154	332.47995	183.09029	ArialMT
Vapour pressure:	false	10	32	34.73999	103.33167	322.09985	0.0	ArialMT
Not determined	false	10	32	302.74213	363.8908	322.09985	199.41046	ArialMT
Vapour density (air = 1):	false	10	33	34.73999	130.43346	311.77988	0.0	ArialMT
Not determined	false	10	33	302.78418	363.94528	311.77988	172.35072	ArialMT
Density:	false	10	34	34.73999	66.85639	301.4599	0.0	ArialMT
0,9071 g/ml (20°C, CIPAC MT 3.2)	false	10	34	302.6875	440.7628	301.4599	235.83112	ArialMT
Bulk density:	false	10	35	34.73999	85.400826	291.0798	0.0	ArialMT
Not determined	false	10	35	302.812	363.90152	291.0798	217.4112	ArialMT
Solubility(ies):	false	10	36	34.73999	90.258644	280.75983	0.0	ArialMT
Not determined	false	10	36	302.74933	363.8711	280.75983	212.49069	ArialMT
Water solubility:	false	10	37	34.73999	97.78947	270.37973	0.0	ArialMT
Not determined	false	10	37	302.78064	363.87823	270.37973	204.99118	ArialMT
Partition coefficient (n-octanol/water):	false	10	38	34.73999	182.20776	260.05975	0.0	ArialMT
5,9 (22°C, beta-cyfluthrin)	false	10	38	302.71884	404.66046	260.05975	120.51108	ArialMT
Auto-ignition temperature:	false	10	39	34.73999	137.54869	249.67967	0.0	ArialMT
>400 °C (Regulation (EC) 440/2008 A.15. (AUTO-IGNITION	false	10	39	302.6992	543.5117	249.67967	165.1505	ArialMT
TEMPERATURE (LIQUIDS AND GASES)))	false	10	40	302.69913	475.62128	239.35968	0.0	ArialMT
Decomposition temperature:	false	10	41	34.73999	147.09409	229.03969	0.0	ArialMT
Not determined	false	10	41	302.7654	363.85492	229.03969	155.67133	ArialMT
Viscosity:	false	10	42	34.73999	72.47471	218.6596	0.0	ArialMT
2,43 mm2/s (20°C, ASTM D 445)	false	10	42	302.78513	434.34744	218.6596	230.31042	ArialMT
Viscosity:	false	10	43	34.73999	72.47471	208.33961	0.0	ArialMT
1,67 mm2/s (40°C, ASTM D 445)	false	10	43	302.78513	434.34744	208.33961	230.31042	ArialMT
Explosive properties:	false	10	44	34.73999	117.66146	197.95953	0.0	ArialMT
Product is not explosive. (Regulation (EC) 440/2008 A.14.	false	10	44	302.7323	534.3638	197.95953	185.07083	ArialMT
(EXPLOSIVE PROPERTIES))	false	10	45	302.7	422.26962	187.63954	0.0	ArialMT
Oxidising properties:	false	10	46	34.740875	116.164604	177.25946	0.0	ArialMT
No (Regulation (EC) 440/2008 A.21. (OXIDISING	false	10	46	302.73587	500.54654	177.25946	186.57126	ArialMT
PROPERTIES (LIQUIDS)))	false	10	47	302.7	410.8513	166.93947	0.0	ArialMT
9.2 Other information	false	10	48	34.74	148.38757	154.3403	0.0	Arial-BoldMT
Miscibility:	false	10	49	34.74	75.39049	143.4203	0.0	ArialMT
Not determined	false	10	49	302.76093	363.85852	143.4203	227.37044	ArialMT
Fat solubility / solvent:	false	10	50	34.74	122.649155	133.10031	0.0	ArialMT
Not determined	false	10	50	302.74036	363.88544	133.10031	180.0912	ArialMT
Conductivity:	false	10	51	34.74	85.78872	122.78033	0.0	ArialMT
Not determined	false	10	51	302.71976	363.83078	122.78033	216.93103	ArialMT
Page  11 of 22	true	11	1	34.74	92.937935	692.3003	0.0	ArialMT
Safety data sheet according to Regulation (EC) No 1907/2006, Annex II	true	11	2	34.74	318.04837	682.2203	0.0	ArialMT
Revised on / Version:	true	11	3	34.74	118.34311	671.90027	0.0	ArialMT
14.08.2014  / 0002	true	11	3	122.52326	201.94621	671.90027	0.0	ArialMT
Replaces revision of / Version:	true	11	4	34.74	156.50876	661.58026	0.0	ArialMT
16.12.2013  / 0001	true	11	4	160.56772	237.68794	661.58026	0.0	ArialMT
Valid from:	true	11	5	34.74	77.88933	651.2002	0.0	ArialMT
14.08.2014	true	11	5	82.20426	129.66852	651.2002	0.0	ArialMT
PDF print date:	true	11	6	34.74	92.5768	640.8802	0.0	ArialMT
22.08.2014	true	11	6	96.708	142.15118	640.8802	0.0	ArialMT
Gandalf	true	11	7	34.74	65.96778	630.5001	0.0	ArialMT
Surface tension:	false	11	8	34.74	99.35441	609.8003	0.0	ArialMT
26,5 mN/m (25°C, Regulation (EC) 440/2008 A.5. (SURFACE	false	11	8	302.72513	549.57056	609.8003	203.37073	ArialMT
TENSION))	false	11	9	302.69916	348.58286	599.4803	0.0	ArialMT
Surface tension:	false	11	10	34.74002	99.35442	589.1603	0.0	ArialMT
25,5 mN/m (40°C, Regulation (EC) 440/2008 A.5. (SURFACE	false	11	10	302.72516	549.5706	589.1603	203.37073	ArialMT
TENSION))	false	11	11	302.69916	348.58286	578.7802	0.0	ArialMT
Surface tension:	false	11	12	34.74002	99.363365	568.4602	0.0	ArialMT
43,9 mN/m (0 %)	false	11	12	302.7341	370.4872	568.4602	203.37073	ArialMT
Surface tension:	false	11	13	34.74002	99.363365	558.08014	0.0	ArialMT
29,8 mN/m (1 %)	false	11	13	302.7341	370.4872	558.08014	203.37073	ArialMT
Solvents content:	false	11	14	34.74002	103.425735	547.76013	0.0	ArialMT
Not determined	false	11	14	302.7762	363.90598	547.76013	199.35048	ArialMT
SECTION 10:	false	11	15	195.84	252.4646	527.1203	0.0	Arial-BoldMT
Stability and reactivity	false	11	15	258.12708	399.68857	527.1203	0.0	Arial-BoldMT
10.1 Reactivity	false	11	16	34.74	112.91808	498.9803	0.0	Arial-BoldMT
The product has not been tested.	false	11	17	34.74	166.08641	488.1203	0.0	ArialMT
10.2 Chemical stability	false	11	18	34.74	155.33257	475.5203	0.0	Arial-BoldMT
Stable with proper storage and handling.	false	11	19	34.74	195.02545	464.6603	0.0	ArialMT
10.3 Possibility of hazardous reactions	false	11	20	34.74	242.02187	452.0003	0.0	Arial-BoldMT
No dangerous reactions are known.	false	11	21	34.74	175.63542	441.1403	0.0	ArialMT
10.4 Conditions to avoid	false	11	22	34.74	164.70375	428.4803	0.0	Arial-BoldMT
See also section 7.	false	11	23	34.74	110.25069	417.6203	0.0	ArialMT
Heating, open flame, ignition sources	false	11	24	34.74	181.77869	407.30032	0.0	ArialMT
10.5 Incompatible materials	false	11	25	34.74	181.59818	394.6403	0.0	Arial-BoldMT
See also section 7.	false	11	26	34.74	110.25069	383.7803	0.0	ArialMT
Avoid contact with strong oxidizing agents.	false	11	27	34.74	203.07402	373.46033	0.0	ArialMT
10.6 Hazardous decomposition products	false	11	28	34.74	251.6064	360.8003	0.0	Arial-BoldMT
See also section 5.2	false	11	29	34.74	115.26258	349.9403	0.0	ArialMT
No decomposition when used as directed.	false	11	30	34.74	200.47452	339.5602	0.0	ArialMT
SECTION 11:	false	11	31	186.48	246.60864	318.9203	0.0	Arial-BoldMT
Toxicological information	false	11	31	252.6215	408.956	318.9203	0.0	Arial-BoldMT
Possibly more information on health effects, see Section 2.1 (classification).	false	11	32	34.74	334.05765	293.7803	0.0	ArialMT
Gandalf	false	11	33	34.74	68.08452	283.2203	0.0	Arial-BoldMT
Toxicity/effect	false	11	34	34.74	94.85758	272.5403	0.0	Arial-BoldMT
Endpoi	false	11	34	163.32	193.77296	272.5403	68.462425	Arial-BoldMT
Value	false	11	34	206.16	230.09435	272.5403	12.387039	Arial-BoldMT
Unit	false	11	34	259.74	277.15662	272.5403	29.645645	Arial-BoldMT
Organism	false	11	34	302.58	344.44516	272.5403	25.42337	Arial-BoldMT
Test method	false	11	34	366.9	420.17838	272.5403	22.454834	Arial-BoldMT
Notes	false	11	34	463.32	488.1591	272.5403	43.141632	Arial-BoldMT
nt	false	11	35	163.32	171.82454	261.92072	0.0	Arial-BoldMT
Acute toxicity, by oral route:	false	11	36	34.74	144.4184	251.4803	0.0	ArialMT
LD50	false	11	36	163.32	184.6763	251.4803	18.901611	ArialMT
>200-	false	11	36	206.16	229.2989	251.4803	21.483704	ArialMT
mg/kg	false	11	36	259.74	284.16074	251.4803	30.441086	ArialMT
Rat	false	11	36	302.58	316.52728	251.4803	18.41925	ArialMT
OECD 423 (Acute	false	11	36	366.9	441.04462	251.4803	50.37271	ArialMT
<2000	false	11	37	206.16	231.2965	241.16031	0.0	ArialMT
Oral Toxicity - Acute	false	11	37	366.9	449.91196	241.16031	135.6035	ArialMT
Toxic Class Method)	false	11	38	366.9	448.4214	230.84032	0.0	ArialMT
Acute toxicity, by oral route:	false	11	39	34.74	144.4184	220.4603	0.0	ArialMT
ATE	false	11	39	163.32	180.81639	220.4603	18.901611	ArialMT
575	false	11	39	206.16	221.09802	220.4603	25.343613	ArialMT
mg/kg	false	11	39	259.74	284.16074	220.4603	38.641968	ArialMT
calculated value	false	11	39	463.32	527.3924	220.4603	179.15927	ArialMT
Acute toxicity, by dermal	false	11	40	34.74	133.97717	210.1404	0.0	ArialMT
LD50	false	11	40	163.32	184.6763	210.1404	29.342834	ArialMT
>4000	false	11	40	206.16	231.2965	210.1404	21.483704	ArialMT
mg/kg	false	11	40	259.74	284.16074	210.1404	28.443497	ArialMT
Rat	false	11	40	302.58	316.52728	210.1404	18.41925	ArialMT
OECD 402 (Acute	false	11	40	366.9	441.04462	210.1404	50.37271	ArialMT
route:	false	11	41	34.74	57.577915	199.76031	0.0	ArialMT
Dermal Toxicity)	false	11	41	366.9	431.38727	199.76031	309.32208	ArialMT
Acute toxicity, by inhalation:	false	11	42	34.74	144.8376	189.4403	0.0	ArialMT
LC50	false	11	42	163.32	184.6763	189.4403	18.482407	ArialMT
1,067	false	11	42	206.16	228.53925	189.4403	21.483704	ArialMT
mg/l	false	11	42	259.74	276.66843	189.4403	31.200745	ArialMT
Rat	false	11	42	302.58	316.52728	189.4403	25.91156	ArialMT
OECD 403 (Acute	false	11	42	366.9	441.04462	189.4403	50.37271	ArialMT
Inhalation Toxicity)	false	11	43	366.9	441.3662	179.06023	0.0	ArialMT
Skin corrosion/irritation:	false	11	44	34.74	128.12865	168.7403	0.0	ArialMT
Rabbit	false	11	44	302.58	328.39633	168.7403	174.45134	ArialMT
OECD 404 (Acute	false	11	44	366.9	441.04462	168.7403	38.503662	ArialMT
Not irritant	false	11	44	463.32	504.57874	168.7403	22.27539	ArialMT
Dermal	false	11	45	366.9	398.18515	158.4203	0.0	ArialMT
Irritation/Corrosion)	false	11	46	366.9	443.38806	148.04022	0.0	ArialMT
Page  12 of 22	true	12	1	34.74	92.937935	692.3003	0.0	ArialMT
Safety data sheet according to Regulation (EC) No 1907/2006, Annex II	true	12	2	34.74	318.04837	682.2203	0.0	ArialMT
Revised on / Version:	true	12	3	34.74	118.34311	671.90027	0.0	ArialMT
14.08.2014  / 0002	true	12	3	122.52326	201.94621	671.90027	0.0	ArialMT
Replaces revision of / Version:	true	12	4	34.74	156.50876	661.58026	0.0	ArialMT
16.12.2013  / 0001	true	12	4	160.56772	237.68794	661.58026	0.0	ArialMT
Valid from:	true	12	5	34.74	77.88933	651.2002	0.0	ArialMT
14.08.2014	true	12	5	82.20426	129.66852	651.2002	0.0	ArialMT
PDF print date:	true	12	6	34.74	92.5768	640.8802	0.0	ArialMT
22.08.2014	true	12	6	96.708	142.15118	640.8802	0.0	ArialMT
Gandalf	true	12	7	34.74	65.96778	630.5001	0.0	ArialMT
Serious eye	false	12	8	34.74	84.31605	609.8003	0.0	ArialMT
Rat	false	12	8	302.58	316.52728	609.8003	218.26395	ArialMT
OECD 405 (Acute	false	12	8	366.9	441.04462	609.8003	50.37271	ArialMT
Irritant	false	12	8	463.32	488.68225	609.8003	22.27539	ArialMT
damage/irritation:	false	12	9	34.74	103.75535	599.4803	0.0	ArialMT
Eye	false	12	9	366.9	384.68842	599.4803	263.14465	ArialMT
Irritation/Corrosion)	false	12	10	366.9	443.38806	589.1603	0.0	ArialMT
Respiratory or skin	false	12	11	34.74	111.59434	578.7803	0.0	ArialMT
Guinea pig	false	12	11	302.58	345.8641	578.7803	190.98566	ArialMT
Yes (skin contact)	false	12	11	463.32	534.463	578.7803	117.4559	ArialMT
sensitisation:	false	12	12	34.74	86.36021	568.46027	0.0	ArialMT
Germ cell mutagenicity:	false	12	13	34.74	128.10176	558.0803	0.0	ArialMT
n.d.a.	false	12	13	463.32	485.66977	558.0803	335.21826	ArialMT
Carcinogenicity:	false	12	14	34.74	98.1272	547.7603	0.0	ArialMT
n.d.a.	false	12	14	463.32	485.66977	547.7603	365.1928	ArialMT
Reproductive toxicity:	false	12	15	34.74	119.56948	537.3803	0.0	ArialMT
n.d.a.	false	12	15	463.32	485.66977	537.3803	343.75052	ArialMT
Specific target organ toxicity -	false	12	16	34.74	151.92595	527.0603	0.0	ArialMT
n.d.a.	false	12	16	463.32	485.66977	527.0603	311.39404	ArialMT
single exposure (STOT-SE):	false	12	17	34.74	147.29208	516.7403	0.0	ArialMT
Specific target organ toxicity -	false	12	18	34.74	151.92595	506.3603	0.0	ArialMT
n.d.a.	false	12	18	463.32	485.66977	506.3603	311.39404	ArialMT
repeated exposure (STOT-	false	12	19	34.74	141.74808	496.0403	0.0	ArialMT
RE):	false	12	20	34.74	52.587524	485.66022	0.0	ArialMT
Aspiration hazard:	false	12	21	34.74	106.784004	475.3403	0.0	ArialMT
n.d.a.	false	12	21	463.32	485.66977	475.3403	356.536	ArialMT
Respiratory tract irritation:	false	12	22	34.74	137.01837	464.9603	0.0	ArialMT
n.d.a.	false	12	22	463.32	485.66977	464.9603	326.30164	ArialMT
Repeated dose toxicity:	false	12	23	34.74	127.51145	454.6403	0.0	ArialMT
n.d.a.	false	12	23	463.32	485.66977	454.6403	335.80856	ArialMT
Symptoms:	false	12	24	34.74	79.39822	444.3203	0.0	ArialMT
n.d.a.	false	12	24	463.32	485.66977	444.3203	383.92178	ArialMT
Other information:	false	12	25	34.74	106.346855	433.9403	0.0	ArialMT
Classification according	false	12	25	463.32	559.6431	433.9403	356.97314	ArialMT
to calculation	false	12	26	463.32	517.9527	423.62033	0.0	ArialMT
procedure.	false	12	27	463.32	506.00308	413.24023	0.0	ArialMT
Hydrocarbons, C10, aromatics, <1% naphthalene	false	12	28	34.74	242.44989	392.5403	0.0	Arial-BoldMT
Toxicity/effect	false	12	29	34.74	94.85758	381.9203	0.0	Arial-BoldMT
Endpoi	false	12	29	163.32	193.77296	381.9203	68.462425	Arial-BoldMT
Value	false	12	29	206.16	230.09435	381.9203	12.387039	Arial-BoldMT
Unit	false	12	29	259.74	277.15662	381.9203	29.645645	Arial-BoldMT
Organism	false	12	29	302.58	344.44516	381.9203	25.42337	Arial-BoldMT
Test method	false	12	29	366.9	420.17838	381.9203	22.454834	Arial-BoldMT
Notes	false	12	29	463.32	488.1591	381.9203	43.141632	Arial-BoldMT
nt	false	12	30	163.32	171.82454	371.30072	0.0	Arial-BoldMT
Acute toxicity, by oral route:	false	12	31	34.74	144.4184	360.6203	0.0	ArialMT
LD50	false	12	31	163.32	184.6763	360.6203	18.901611	ArialMT
>5000	false	12	31	206.16	231.2965	360.6203	21.483704	ArialMT
mg/kg	false	12	31	259.74	284.16074	360.6203	28.443497	ArialMT
Rat	false	12	31	302.58	316.52728	360.6203	18.41925	ArialMT
OECD 401 (Acute	false	12	31	366.9	441.04462	360.6203	50.37271	ArialMT
Oral Toxicity)	false	12	32	366.9	419.48764	350.30032	0.0	ArialMT
Acute toxicity, by dermal	false	12	33	34.74	133.97717	339.9203	0.0	ArialMT
LD50	false	12	33	163.32	184.6763	339.9203	29.342834	ArialMT
>2000	false	12	33	206.16	231.2965	339.9203	21.483704	ArialMT
mg/kg	false	12	33	259.74	284.16074	339.9203	28.443497	ArialMT
Rabbit	false	12	33	302.58	328.39633	339.9203	18.41925	ArialMT
OECD 402 (Acute	false	12	33	366.9	441.04462	339.9203	38.503662	ArialMT
route:	false	12	34	34.74	57.577915	329.6003	0.0	ArialMT
Dermal Toxicity)	false	12	34	366.9	431.38727	329.6003	309.32208	ArialMT
Acute toxicity, by inhalation:	false	12	35	34.74	144.8376	319.2803	0.0	ArialMT
LC50	false	12	35	163.32	184.6763	319.2803	18.482407	ArialMT
>5	false	12	35	206.16	216.42026	319.2803	21.483704	ArialMT
mg/l/4h	false	12	35	259.74	289.13858	319.2803	43.319733	ArialMT
Rat	false	12	35	302.58	316.52728	319.2803	13.441406	ArialMT
Skin corrosion/irritation:	false	12	36	34.74	128.12865	308.9003	0.0	ArialMT
Repeated exposure	false	12	36	463.32	543.6895	308.9003	335.19135	ArialMT
may cause skin	false	12	37	463.32	527.3146	298.58032	0.0	ArialMT
dryness or cracking.	false	12	38	463.32	543.2487	288.20023	0.0	ArialMT
Skin corrosion/irritation:	false	12	39	34.74	128.12865	277.8803	0.0	ArialMT
Rabbit	false	12	39	302.58	328.39633	277.8803	174.45134	ArialMT
OECD 404 (Acute	false	12	39	366.9	441.04462	277.8803	38.503662	ArialMT
Not irritant	false	12	39	463.32	504.57874	277.8803	22.27539	ArialMT
Dermal	false	12	40	366.9	398.18515	267.5002	0.0	ArialMT
Irritation/Corrosion)	false	12	41	366.9	443.38806	257.18024	0.0	ArialMT
Serious eye	false	12	42	34.74	84.31605	246.8604	0.0	ArialMT
Rabbit	false	12	42	302.58	328.39633	246.8604	218.26395	ArialMT
OECD 405 (Acute	false	12	42	366.9	441.04462	246.8604	38.503662	ArialMT
Not irritant	false	12	42	463.32	504.57874	246.8604	22.27539	ArialMT
damage/irritation:	false	12	43	34.74	103.75535	236.48032	0.0	ArialMT
Eye	false	12	43	366.9	384.68842	236.48032	263.14465	ArialMT
Irritation/Corrosion)	false	12	44	366.9	443.38806	226.16032	0.0	ArialMT
Respiratory or skin	false	12	45	34.74	111.59434	215.7803	0.0	ArialMT
Guinea pig	false	12	45	302.58	345.8641	215.7803	190.98566	ArialMT
OECD 406 (Skin	false	12	45	366.9	435.52386	215.7803	21.035889	ArialMT
Not sensitizising	false	12	45	463.32	527.96844	215.7803	27.796143	ArialMT
sensitisation:	false	12	46	34.74	86.36021	205.46031	0.0	ArialMT
Sensitisation)	false	12	46	366.9	420.51685	205.46031	280.5398	ArialMT
Germ cell mutagenicity:	false	12	47	34.74	128.10176	195.0803	0.0	ArialMT
OECD 479 (Genetic	false	12	47	366.9	448.98026	195.0803	238.79823	ArialMT
Negative	false	12	47	463.32	498.59665	195.0803	14.339752	ArialMT
Toxicology - In Vitro	false	12	48	366.9	448.36322	184.76031	0.0	ArialMT
Sister Chromatid	false	12	49	366.9	435.9647	174.44032	0.0	ArialMT
Exchange assay in	false	12	50	366.9	444.2282	164.06024	0.0	ArialMT
Mammalian Cells)	false	12	51	366.9	438.39215	153.74025	0.0	ArialMT
Reproductive toxicity:	false	12	52	34.74	119.56948	143.3604	0.0	ArialMT
OECD 414 (Prenatal	false	12	52	366.9	451.4382	143.3604	247.3305	ArialMT
Negative	false	12	52	463.32	498.59665	143.3604	11.881805	ArialMT
Developmental	false	12	53	366.9	428.8977	133.0404	0.0	ArialMT
Toxicity Study)	false	12	54	366.9	425.38376	122.72042	0.0	ArialMT
Page  13 of 22	true	13	1	34.74	92.937935	692.3003	0.0	ArialMT
Safety data sheet according to Regulation (EC) No 1907/2006, Annex II	true	13	2	34.74	318.04837	682.2203	0.0	ArialMT
Revised on / Version:	true	13	3	34.74	118.34311	671.90027	0.0	ArialMT
14.08.2014  / 0002	true	13	3	122.52326	201.94621	671.90027	0.0	ArialMT
Replaces revision of / Version:	true	13	4	34.74	156.50876	661.58026	0.0	ArialMT
16.12.2013  / 0001	true	13	4	160.56772	237.68794	661.58026	0.0	ArialMT
Valid from:	true	13	5	34.74	77.88933	651.2002	0.0	ArialMT
14.08.2014	true	13	5	82.20426	129.66852	651.2002	0.0	ArialMT
PDF print date:	true	13	6	34.74	92.5768	640.8802	0.0	ArialMT
22.08.2014	true	13	6	96.708	142.15118	640.8802	0.0	ArialMT
Gandalf	true	13	7	34.74	65.96778	630.5001	0.0	ArialMT
Specific target organ toxicity -	false	13	8	34.74	151.92595	609.8003	0.0	ArialMT
OECD 408	false	13	8	366.9	412.66092	609.8003	214.97404	ArialMT
Negative	false	13	8	463.32	498.59665	609.8003	50.65909	ArialMT
repeated exposure (STOT-	false	13	9	34.74	141.74808	599.4803	0.0	ArialMT
(Repeated Dose 90-	false	13	9	366.9	447.38586	599.4803	225.15192	ArialMT
RE):	false	13	10	34.74	52.587524	589.1603	0.0	ArialMT
Day Oral Toxicity	false	13	10	366.9	437.30746	589.1603	314.31247	ArialMT
Study in Rodents)	false	13	11	366.9	437.86185	578.7802	0.0	ArialMT
Aspiration hazard:	false	13	12	34.74	106.784004	568.4603	0.0	ArialMT
Yes	false	13	12	463.32	478.7167	568.4603	356.536	ArialMT
Symptoms:	false	13	13	34.74	79.39822	558.0803	0.0	ArialMT
drowsiness,	false	13	13	463.32	512.7822	558.0803	383.92178	ArialMT
headaches,	false	13	14	463.32	511.9403	547.7603	0.0	ArialMT
drowsiness, dizziness	false	13	15	463.32	549.5998	537.38025	0.0	ArialMT
2-Ethylhexanol	false	13	16	34.74	98.36904	516.7404	0.0	Arial-BoldMT
Toxicity/effect	false	13	17	34.74	94.85758	506.0603	0.0	Arial-BoldMT
Endpoi	false	13	17	163.32	193.77296	506.0603	68.462425	Arial-BoldMT
Value	false	13	17	206.16	230.09435	506.0603	12.387039	Arial-BoldMT
Unit	false	13	17	259.74	277.15662	506.0603	29.645645	Arial-BoldMT
Organism	false	13	17	302.58	344.44516	506.0603	25.42337	Arial-BoldMT
Test method	false	13	17	366.9	420.17838	506.0603	22.454834	Arial-BoldMT
Notes	false	13	17	463.32	488.1591	506.0603	43.141632	Arial-BoldMT
nt	false	13	18	163.32	171.82454	495.44073	0.0	Arial-BoldMT
Acute toxicity, by oral route:	false	13	19	34.74	144.4184	484.7603	0.0	ArialMT
LD50	false	13	19	163.32	184.6763	484.7603	18.901611	ArialMT
2049	false	13	19	206.16	226.01675	484.7603	21.483704	ArialMT
mg/kg	false	13	19	259.74	284.16074	484.7603	33.723236	ArialMT
Rat	false	13	19	302.58	316.52728	484.7603	18.41925	ArialMT
Acute toxicity, by dermal	false	13	20	34.74	133.97717	474.4403	0.0	ArialMT
LD50	false	13	20	163.32	184.6763	474.4403	29.342834	ArialMT
> 3000	false	13	20	206.16	233.81812	474.4403	21.483704	ArialMT
mg/kg	false	13	20	259.74	284.16074	474.4403	25.921875	ArialMT
Rat	false	13	20	302.58	316.52728	474.4403	18.41925	ArialMT
OECD 402 (Acute	false	13	20	366.9	441.04462	474.4403	50.37271	ArialMT
route:	false	13	21	34.74	57.577915	464.12033	0.0	ArialMT
Dermal Toxicity)	false	13	21	366.9	431.38727	464.12033	309.32208	ArialMT
Acute toxicity, by inhalation:	false	13	22	34.74	144.8376	453.7403	0.0	ArialMT
LC50	false	13	22	163.32	184.6763	453.7403	18.482407	ArialMT
2,7	false	13	22	206.16	218.64178	453.7403	21.483704	ArialMT
mg/l/4h	false	13	22	259.74	289.13318	453.7403	41.098206	ArialMT
Skin corrosion/irritation:	false	13	23	34.74	128.12865	443.4203	0.0	ArialMT
Rabbit	false	13	23	302.58	328.39633	443.4203	174.45134	ArialMT
Irritant	false	13	23	463.32	488.68225	443.4203	134.92368	ArialMT
Serious eye	false	13	24	34.74	84.31605	433.0403	0.0	ArialMT
Rabbit	false	13	24	302.58	328.39633	433.0403	218.26395	ArialMT
Irritant	false	13	24	463.32	488.68225	433.0403	134.92368	ArialMT
damage/irritation:	false	13	25	34.74	103.75535	422.72034	0.0	ArialMT
Respiratory or skin	false	13	26	34.74	111.59434	412.3403	0.0	ArialMT
No (skin contact)	false	13	26	463.32	530.46405	412.3403	351.72568	ArialMT
sensitisation:	false	13	27	34.74	86.36021	402.02032	0.0	ArialMT
Carcinogenicity:	false	13	28	34.74	98.1272	391.7003	0.0	ArialMT
NOAEL	false	13	28	163.32	193.69234	391.7003	65.19281	ArialMT
750	false	13	28	206.16	221.09802	391.7003	12.467667	ArialMT
